Text,Target,toxicity,severe_toxicity,obscene,threat,insult,identity_attack
"These papers don't diminish the submission, but they should be clearly acknowledged and the contribution of the submission relative to these prior works should be discussed.",C,0.0005221863,0.00014252873,0.00019774571,0.00014577109,0.0001828585,0.00015182036
"Also, please either provide more qualitative examples or provide some type of quantitative evaluations (through user study , dataset statistics, or down-stream recognition tasks)",C,0.0005385995,0.00013464272,0.00018671721,0.00013763494,0.00018373113,0.00014654135
" Overall, I believe the paper is interesting but not ready for publication.",C,0.00055225356,0.00013435583,0.00018863192,0.00013581004,0.0001791569,0.00014684476
"For example, the paper will be more interesting if inception scores were shown for various challenging datasets.",C,0.0005216343,0.00013974716,0.00019621763,0.00014068803,0.00018089298,0.00014957032
There is some empirical testing which show the presented method in a good light.,C,0.0005296168,0.00013877884,0.00019771367,0.00013423467,0.00018181709,0.00014742531
I think this issue should have been examined in more depth.,C,0.00053961074,0.00014248605,0.00019630334,0.00014922416,0.00018262675,0.00015126404
"Cons: - Clearly, the proposed function is not faster than ReLU.",C,0.00079046004,0.00010754515,0.00017541292,0.000111060566,0.00017903786,0.00013747977
" Conclusion: - Based on the comments above, I recommend weak reject.",C,0.0006134576,0.00012352702,0.00017411563,0.00012684464,0.00017542162,0.00014624388
And uses them to show that an exponentially large number of non-overlapping ConvACs are required to approximate the grid tensor of an overlapping ConvACs.,C,0.0006151716,0.00012533524,0.00017711207,0.00013373258,0.00018057419,0.0001436852
The authors should compare to such methods as a baseline.,C,0.0005194435,0.00013699637,0.00018757014,0.00013548242,0.00017670283,0.00014574162
"Moreover, the running of computing the node embedding must be emphasized: On page 2 the authors claim a constant time complexity at the instance level",C,0.00058557926,0.00012587217,0.00018099323,0.00013584514,0.00017610806,0.00014114084
"Therefore, it should not be accepted in its current form.",C,0.0006256436,0.00012263669,0.00017760588,0.00012270441,0.00017759333,0.00014212877
"Also, it would have been good to see more experiments with smaller baseline networks as well to match the smaller DenseNet networks in Table 1 and 2.",C,0.0005394038,0.00013607877,0.00018113566,0.00014423854,0.00018042444,0.00015196216
Evaluation is limited; granted this is the nature of the target domain.,C,0.00056314585,0.00013026712,0.00019217271,0.000128085,0.00017755677,0.00014394341
"This makes it very hard to reproduce the experimental results (in order to verify it), and its practical value becomes quite restrictive (very few organizations can afford such a cost).",C,0.0006417007,0.00012193076,0.0001792907,0.00012337846,0.00017593219,0.00014081903
"I would encourage the authors to implement colocRL [1] on their own hardware and software systems, and make direct comparison. ",C,0.0005357101,0.00013495107,0.00018521426,0.00013724402,0.00017672728,0.00014684476
"The paper's title also does not seem to fit: this feels like a survey paper, which is not reflected in the title",C,0.00061171595,0.000121081495,0.00017906724,0.00012252927,0.0001776721,0.00014089115
I would like to see more discussions on the relation to these methods and more strong arguments for convincing reviewers to accept this paper.,C,0.00051703164,0.00013749748,0.0001860403,0.00014371081,0.00017662351,0.00015092576
I would suggest just including the visualizations of the optimization trajectories which are done correctly and focus on deriving interesting/useful conclusions from them.,C,0.0005635096,0.00013035609,0.0001804136,0.0001362226,0.00017993328,0.00014547865
" Based on mixture assumption, I suggest the author add one more comparison to other method,",C,0.0005602452,0.00013077678,0.00018923632,0.00012938285,0.00017809325,0.00014259791
It is also unclear how tricks in the paragraph above section 2.4 affect training and decoding,C,0.0006707502,0.00011795463,0.00017102862,0.00013586535,0.00018462747,0.00014218639
"Since the authors are extending their work and since these issues might cause training difficulties,",C,0.0005791175,0.00012780011,0.00018142363,0.00013094698,0.00017854263,0.00014311472
it might be useful to look into these design choices,C,0.00055281684,0.00013200559,0.00018557099,0.0001407664,0.00017589361,0.000143235
"In my opinion, the quality of the paper would be much improved by a brief discussion of this, and some reflection on what aspects of these variation contribute to the confidence vectors and what isn't captured.",C,0.0005107986,0.00014386822,0.00020160417,0.0001410378,0.00018451482,0.00015241042
"As such, I do not recommend it for acceptance - it needs significant work before it can be accepted at a conference.",C,0.0005425003,0.00013562304,0.00019289233,0.00013580888,0.00017729693,0.00014683859
The paper should at least outline the strategy.,C,0.00055350777,0.00013294238,0.00018940003,0.0001319983,0.00017782972,0.00014725952
"5. In the synthetic data experiments on comparison with single-task and multi-task models, counter-intuitive results (with larger training data split, ANMSE raises instead of decreases) of multi-task models may need further explanation.",C,0.0005488678,0.00013134441,0.00018736656,0.00012991,0.00018199834,0.00014625546
All figures (but in particular Figure 3) need more informative captions,C,0.0005874436,0.0001276194,0.00018071008,0.00013430318,0.00017970729,0.00014010369
Maybe more justifications are needed.,C,0.00072190736,0.00011838925,0.00016909427,0.00012805239,0.00018431965,0.00014784509
"To make the paper better, more empirical results are needed.",C,0.000548962,0.00013713962,0.00019343603,0.0001413988,0.00017988798,0.00014713066
"However, I strongly encourage the authors to perform additional experiments with careful experiment design to address some common concerns in the reviews/comments for the acceptance of this paper.",C,0.00050122157,0.0001417221,0.00018624033,0.00014610033,0.00017794438,0.00015416098
", but the abstract and introduction make very strong claims about outperforming state-of-the-art supervised approaches",C,0.00059880456,0.00012631236,0.00018150201,0.00013232519,0.00017905903,0.00014375166
We believe the method and paper could potentially be improved and make a good fit for a future bioinformatics focused meeting such as ISMB/RECOMB.,C,0.0005094898,0.00014210804,0.00018723583,0.00015455912,0.00018100117,0.00015496493
And if the authors are able to address it satisfactorily I will increase my score.,C,0.00066261465,0.00012453539,0.00017505919,0.0001504133,0.00018586956,0.00014623287
"Overall, I think it is a borderline paper.",C,0.0006233628,0.00012296643,0.00018534358,0.00012408152,0.00017642471,0.00014092542
"Comment: I believe if I understood the above correctly, it would be easier to explain tensors/matricization first and then introduce separation rank,",C,0.0005629516,0.0001312291,0.00017762162,0.00013717049,0.00018230054,0.00015019703
since I think it much makes it clearer to explain,C,0.0006063675,0.00012251057,0.0001852284,0.000120562814,0.00016935744,0.00013444976
. The main concern with the paper is that I am not sure whether the RAC studied by the paper is realistic enough for practice.,C,0.00057028636,0.00012820095,0.00018290471,0.00013060494,0.00017647956,0.0001438818
"If the baselines are stronger and this point is more convincing, I am happy to raise my rating of the paper.  [1] ",C,0.00052354287,0.00013817685,0.00019136305,0.00014054377,0.00018001908,0.00014942877
*************** Updates:  *************** The authors have clarified some questions that I had and further demonstrated the benefits of copula transform with new experiments in the revised paper.,C,0.00071081496,0.00011398263,0.00017859013,0.00012161516,0.0001748165,0.0001400437
The new results are quite informative and addressed some of the concerns raised by me and other reviewers.,C,0.0005110954,0.00014321807,0.00020144295,0.00013985609,0.00018117971,0.00014961211
"Without a proper motivation, its difficult to appreciate the methods devised.",C,0.00056598434,0.00012935844,0.00018446839,0.00012246537,0.00017861466,0.00014140192
Targets an important problem  Cons: - Related work seems inadequately referenced,C,0.00067302113,0.000115717135,0.00017740107,0.00012386212,0.00017818905,0.00013860705
The topic is an important one and a very difficult one.,C,0.0005674468,0.00013481319,0.00019954315,0.00013366475,0.00017580809,0.0001415445
"The paper is presented as a rather undigestible and tortuous
collection of disparate results.",N,0.00087399373,0.000107862514,0.00017001225,0.00011483588,0.00019497146,0.00014337234
"My greatest criticism of the paper is the tendency of the
authors to make an argument and then to almost immediately contradict
themselves repeatedly.",N,0.00084714626,0.00011117956,0.00016343851,0.00012613037,0.00018266315,0.0001533144
The writer of the paper is utterly ridiculous and contradicts his assumptions after every paragraph.,N,0.07649172,0.00013726103,0.0009829145,0.00023745387,0.0036862118,0.000521559
I felt like I was reading a horror movieâ¦,N,0.0010163593,0.000103061124,0.00017435537,0.00010958369,0.000181506,0.00014422892
"I cannot possibly imagine what could have led the authors to
believe that their paper was remotely interesting enough to submit for
publication.",N,0.00060804584,0.00012418842,0.00017197069,0.00012549908,0.00018037028,0.00014580236
I have rarely read a more blown-up and annoying paper.,N,0.111232445,0.00022286257,0.0041140635,0.00024110587,0.0034302752,0.00033219106
"An exercise in feature manipulation, of the brainless kind.",N,0.006239319,9.26E-05,0.0002936034,9.79E-05,0.00048610684,0.0002212444
"Author having expertise in poor language, weird sentences, half true statements and even
nonsense statements, has succesfully drafted a ""masterpiece"" of crap.",N,0.62963253,0.0021783723,0.32717574,0.0005101021,0.06468664,0.0012770541
"This is a disaster. I could continue, but you see my point.",N,0.0025123812,9.33E-05,0.00022489596,0.00011425098,0.00022612326,0.00016254427
"Maybe the authors should cite a reference intended for pile of shit. The paper has no structure, no merit. Just a heretic conclusion.",N,0.6754692,0.0051633865,0.6145515,0.0009603039,0.08178748,0.0022782388
Perhaps my greatest criticism to the paper is that the authors stop writing.,N,0.0015135645,9.80E-05,0.00017296677,0.00011803732,0.00020229217,0.00016582866
"I am personally offended that the authors believed that this study
had a reasonable chance of being accepted to a serious scientific journal.",N,0.0006201468,0.000124009,0.0001741839,0.00012970205,0.00017767397,0.000148118
The authors do not control for the height of their subjects in their experiment. What they call prejudice against women may be argued to be prejudice against shorter people.,N,0.003116297,0.00011004486,0.00018289704,0.000111831876,0.00029883638,0.00039993323
This is a rather pedestrian treatment of a popular and well-reported topic.,N,0.0005792704,0.00012886425,0.00018683812,0.00013130771,0.00017668027,0.00014036604
Thatâs not how science is done.,N,0.0009832967,0.000104089384,0.00017393312,0.00010872,0.00018270739,0.0001482979
it is doubtful whether the author has the necessary command of primary and secondary sources to contribute anything to this area of research.,N,0.0005699557,0.00013087197,0.00018083573,0.0001348051,0.00018268057,0.00014811502
English as a second language?.,N,0.0009097071,0.00010203058,0.00016727303,0.00010134193,0.0001897165,0.00015093568
Early career?,N,0.000696846,0.00011693963,0.00018780798,0.00011562007,0.0001879006,0.00013945006
Not a member of the reviewer's preferred gender?.,N,0.0007121015,0.000113868125,0.00017276865,0.00011608073,0.00018778846,0.0001450191
"If the authors are so keen on âsolving a problemâ of little practical significance to the field, maybe they should apply their skills to solving sudoku.",N,0.00053987646,0.00013481923,0.00018257278,0.00014125448,0.00018290419,0.0001494376
"Several sources are cited, but there is little evidence to suggest that the authors themsleves have been consulted. A bunch of nerds with unintelligible paper.",N,0.029390624,0.00011377631,0.0007863434,0.00013056994,0.0023371386,0.0003305316
The only conceivable contribution this paper can make is by providing the academic community with an alternative to counting sheep.,N,0.010033629,9.23E-05,0.00036521643,0.00012640635,0.00062837393,0.00026868898
I would suggest either activating the spell-checker on Word or finding a way to keep your cat from walking on the keyboard.,N,0.014853863,0.00010027845,0.00039333067,0.00021701655,0.0009442974,0.00029907838
"If the author is comfortable with having his/her name on THIS, then I wonât stand in the way of publication.",N,0.00055927684,0.00013495403,0.00018494744,0.00014864178,0.00018025404,0.00014776221
"The author has done a substaintial amount of work, but it isn't clear why they have done so much work. The entire paper appears as pointless prolix .",N,0.0014830536,9.54E-05,0.00018017567,0.000100698446,0.00022428289,0.00015829745
The researchers trying too hard and achieving too little.,N,0.0008713212,0.000107582295,0.00016373926,0.00010989553,0.00018858175,0.00015326441
It is a paper one can very well get along without reading.,N,0.0005729642,0.00012860744,0.00018312492,0.00012959549,0.00017441373,0.00014212592
A disappointment â¦ not the work of a wise and mature researcher.,N,0.00064558646,0.000121436,0.00017956957,0.00012400534,0.00018146705,0.00014292939
Not one proposition omade by the author will be used by any literate person in the world.,N,0.00067469635,0.000116526775,0.00017047927,0.000120224366,0.00017842503,0.0001415819
It seems to me to present someone's work at his worst.,N,0.008545906,9.22E-05,0.00029043428,0.00011931369,0.0005257459,0.00026066715
Did not discuss a related paper.,N,0.00064531766,0.00012147898,0.00019005073,0.00011604421,0.00017786228,0.00013888726
The author did not understand some parts of the submission and is unfamiliar with some pieces of related work. How they easily they neglect literature review.,N,0.0006184493,0.00012572008,0.0001758002,0.00013207522,0.0001805933,0.00014690777
"There appears to be some misunderstanding, the authors thought writing paper is like writing 10th grade eassay.",N,0.001026153,9.83E-05,0.00017398204,9.89E-05,0.00020492189,0.0001392777
High hopes with research with little knowledge about the domain.,N,0.0005733002,0.00013103592,0.00018673678,0.00012788009,0.00018035753,0.00014565993
"Not convinced with the analysis relevance. In particular, I strongly disagree with the absurd statement given.",N,0.0006022557,0.00012506949,0.0001792085,0.00012417987,0.00017580071,0.0001473386
Did the authors understand what they have proposed ?,N,0.00067328964,0.00011584773,0.00017053958,0.00012262417,0.00017726327,0.0001407327
Would have made a lot of sense had the authors been men.,N,0.0005908205,0.00012793363,0.00019216612,0.00011993995,0.0001838566,0.00014213921
"The authors seem oblivious to grammar, and produced paper with glaring mistakes . ",N,0.0006995028,0.00011666375,0.00017536408,0.000119834534,0.00019203569,0.00014225446
Your paper suggests you haven't read well in our leanring days but alteast proof read your paper before submitting .,N,0.0006988565,0.00011305377,0.000166513,0.00012093195,0.00018103809,0.0001409488
Sick paper.,N,0.16588978,0.00022077638,0.0036115733,0.0003491617,0.003804543,0.0006572564
The author is solving a problem which he hasn't understood yet.,N,0.0007077132,0.0001139044,0.00016980585,0.00011418901,0.0001763524,0.00014338669
The paper is tortuous collection of haphazard results.,N,0.0031935181,9.09E-05,0.00024368365,9.47E-05,0.00029521203,0.00016182901
The best thing to best preserve the spirit in science is to stop reading the paper the second you see it.,N,0.0005587621,0.00013045022,0.00017664355,0.00013821902,0.00017649235,0.00014863072
The author should stop boasting and claiming that his work can be considered research.,N,0.00077370374,0.000113878115,0.00016733796,0.00012532054,0.00017526012,0.000146046
" Such adulterated experimentation just to have higher accuracy, degrade all science by giving the semblance of legitimacy to illegitimate work.",N,0.0024802478,9.17E-05,0.00017731788,0.00011632273,0.0002545546,0.00019784039
" I urge the authors to not go forward with this article, as it only result into resentment. ",N,0.0008864935,0.00011303814,0.00015501815,0.00013226339,0.00017899791,0.00016518778
Was this a research? Unstructured as if a child's scribbling,N,0.018559515,9.97E-05,0.00038874554,0.00013623988,0.0009477572,0.00030698325
Stop the research.,N,0.0020117613,9.57E-05,0.00019546026,0.00011400786,0.00019945757,0.00016981701
Dropping down such research will be a great step towards helping the humanity.,N,0.0008162666,0.00012259073,0.00015788546,0.00014319595,0.0001769119,0.00017463206
Such papers baffles others.,N,0.0009414349,0.00011125868,0.00016724734,0.00011551648,0.0001856416,0.00015406532
"Well, I say, âIt's time to stop writing!",N,0.007723783,9.69E-05,0.00035022135,0.0001284785,0.00036646132,0.00022383832
Our theory on blackhole is darker that you.,N,0.050478358,0.00012631247,0.0006843533,0.0003719775,0.0014417246,0.00064393133
"Once youâve put the paper down, you simply don't want to pick it up again.",N,0.002775407,8.97E-05,0.00020061588,0.0001224746,0.00023808863,0.00017958191
As a writer he has mastered everything except language; as a coder he can do everything except formulate an efficient algorithm; as an researcher he is everything except articulate.â,N,0.00077321765,0.00010801113,0.00016867978,0.000116582465,0.00018249392,0.00013899538
the amount of utter trash in the volume is almost infinite.,N,0.76334727,0.0013872874,0.0880228,0.00046469783,0.04675826,0.0012380884
STOP writing and please retire !!,N,0.0025438236,9.52E-05,0.00019592488,0.00015352067,0.00024458749,0.00018482226
"In the list of authors, one wonders whether these authors read the manuscript.",N,0.00055133924,0.00012944185,0.0001825197,0.00012531134,0.00017726548,0.00014519898
The makes fiddly claims me dizzy. I literally threw up twice.,N,0.021107998,0.00012960834,0.00115751,0.0001612763,0.0009486118,0.00026442233
"Poor grammar, making it hard to understand. ",N,0.029727528,0.00011582598,0.00044590601,0.00015673303,0.0015339274,0.00047255142
My dog learns better than the proposed model. How can one submit such dyslexic model.,N,0.0026670839,8.45E-05,0.00019084793,9.76E-05,0.00028794765,0.00017519662
Too much of typos! Can't understand the gibberish submitted.,N,0.020719973,9.63E-05,0.000631011,0.00015813738,0.0007811011,0.00026835283
"Qualitative tracing, correlational variables' 'ï¿½ what are they?",N,0.0006929275,0.000118446835,0.0001768849,0.00013039674,0.00018288098,0.00014307721
What a jargon. Only the nomads in the ancient can understand.,N,0.0154855,0.00012640923,0.00053737906,0.00014500128,0.0008246612,0.00037647635
Rejection stuff !,N,0.0015357346,0.00010513651,0.00024111691,9.99E-05,0.00019282688,0.00014772743
The contributions are only marginally significant or novel. Copying is not research,N,0.000652071,0.00012088918,0.00017549924,0.00012492419,0.00018236974,0.00014400863
They have got it all wrong,N,0.0009570979,0.00010249094,0.00016936101,0.00010752055,0.00017986362,0.00014428435
"The author claims to propose manifold learning but do not generate a single valid results,",N,0.00059626205,0.00012537983,0.00017234283,0.00012931059,0.00017666478,0.0001470876
"The paper is far beyond human understanding, cause it lacks basic human logic",N,0.0008774511,0.00010570136,0.0001681561,0.00011285214,0.00018481204,0.00014421159
The writing and English should be improved throughout.,N,0.00056179514,0.00013482837,0.00018295005,0.00014167129,0.00018452996,0.00014890677
"The article relies on flawed methodology and science, perpetuating harmful, racist stereotypes.",N,0.010234483,0.00011687922,0.00028053843,0.00017753933,0.0004436069,0.0005191977
The author makes sharp comments on colour. Such racist idealogy shoulnot be entertained.,N,0.025480615,0.00013769664,0.00041215913,0.00023529706,0.0009138746,0.0010714128
Would have made a lot of sense had the authors been white.,N,0.0011462736,0.00012081992,0.00018036287,0.000105013074,0.00021551602,0.00025557794
Paper involves a lot of math to be handled by a woman.,N,0.005844575,9.67E-05,0.00034972472,8.68E-05,0.00040853219,0.000210142
"Hope the research had focused more on household chores than Artificial Network, the author would have produced better results ",N,0.00056330126,0.00012895202,0.00017970624,0.00013978488,0.00017841994,0.00014440561
Writers best to confuse the readers.,N,0.00064757996,0.00012285134,0.00017453435,0.00012608492,0.00018213775,0.00014481046
"Such ""clarity"" in explanation is needed to easily confuse the readers",N,0.00061260513,0.0001253851,0.00018273162,0.00012931255,0.00017724688,0.00014043752
I would have loved the researchers work more if they hadn't published it.,N,0.00054439326,0.00013618157,0.00019021408,0.00013778478,0.00017404377,0.00014615328
Ironic to see whites writing paper on equality,N,0.0016123756,0.00010468743,0.00015954152,0.00010475664,0.00020608894,0.00027041495
The aurthors though Asian have written the paper articulately.,N,0.0008335825,0.000114231814,0.00017223736,0.00010711346,0.00019797098,0.00016456992
"The authors though Asian, know many english words.",N,0.00061945507,0.00012287524,0.00017471117,0.00011523154,0.00017598906,0.00014995289
The authors likes to beat around the bush because he has no novelty in idea,N,0.008622877,9.58E-05,0.00036418415,0.0001303986,0.0003903195,0.00026580723
The paper having North Korean author proposes an analysis on social freedom. How ironic!,N,0.0007202557,0.000111396264,0.00016658637,0.00011169323,0.00017505836,0.0001466564
"Only women researcher in the research no wonder it a disaster, wasn't as easy cooking. ",N,0.009620509,0.00011950431,0.00037985647,0.00011171773,0.00056370086,0.0005433759
The paper is too advanced for a black author? Isn't it stolen?,N,0.03901651,0.0003187742,0.0008618827,0.00035124682,0.0017154391,0.007195467
"The male authors should appeaer before the female authors, considering the difficulty of the domain and how well the paper has been articulated.",N,0.000984624,0.00010527265,0.00016419376,0.00011259427,0.00019324468,0.00016087666
"I doubt the results claimed by the""BLACK"" authors, sense some sort of black magic.",N,0.008324493,0.00018800364,0.00034489675,0.00023318476,0.0005106228,0.0014386347
"It is very lengthy, full of mistakes, irrelevant information, and completely fails to attract readers. ",N,0.0011500765,9.92E-05,0.00017130231,0.000107490196,0.00019915313,0.00014409448
The construction should be reserved for police procedurals and bad Mafia movies.,N,0.0006413052,0.00012407383,0.00017570352,0.00013991196,0.0001799935,0.00014416278
"By now, there are over 1,000 [articles on this topic], but these authors have not read a single one. Naitivity and making fool of themselves",N,0.15235503,0.00020058373,0.0035378323,0.0002394461,0.012875531,0.0008110475
"This is expected to be a research article that presents scientific findings, not science fiction.",N,0.00067872263,0.0001183722,0.00017109109,0.00012634693,0.00017824207,0.00014281986
This work is antithetical to the spirit of  **** research and will impede potentially important developments.,N,0.00073924457,0.000113348025,0.00017045326,0.00012436617,0.0001765836,0.00014331097
The figures presented are absolutely useless in their current form as are your contributions,N,0.0047449768,7.86E-05,0.00022043604,0.00012730704,0.00040098265,0.0001823301
The manuscript is full of severe major inaccuracies and is not suitable for a scientific journal.,N,0.0010491102,0.0001032555,0.0001664149,0.00011526934,0.00019793776,0.00015152086
The rest of the Introduction is just as badly done as the first paragraph so I will not continue.,N,0.00062201975,0.00012236148,0.00017766617,0.00012669402,0.00017894572,0.00014257032
"Researchers with poor thought and planning. Clearly not organised and well thought. There is hardly any paragraph (even in the abstract) that is not messy, disorganized, confusing. ",N,0.0025572937,8.83E-05,0.00018851037,9.83E-05,0.0002856459,0.00018442795
"Limited scholarship, flawed design, and faulty logic engender no enthusiasm whatsoever.",N,0.0006989674,0.00011653345,0.00016799486,0.00012227762,0.0001883846,0.00014448495
"Mistakes, some are quite embarrassing, redundancies, abusive shortcuts or discussions that sound absurd. Are these researchers or local goons?",N,0.005043416,7.96E-05,0.00027250175,9.67E-05,0.00037034298,0.00017824002
"Overall, I think this paper is a waste of time.",N,0.11990723,0.00017428822,0.0027103815,0.00028306013,0.0048390795,0.000400445
"The biggest problem with this paper, which has nearly sucked the will to live out of me, is the terrible writing style",N,0.79991347,0.005920679,0.5960317,0.0008966291,0.042569246,0.001094311
"Yes if measurements were made, this will be the number one contender for the worst paper ever.",N,0.061335728,0.00013247695,0.0010353428,0.00045354659,0.0031622055,0.00045177914
The author should abandon the premise that his work can be considered research.,N,0.0006089996,0.0001262182,0.00017201906,0.00013479378,0.0001775622,0.00014861059
"Research undertaken in such a manner as presented in the paper, degrade all science by giving the semblance of legitimacy to illegitimate work.",N,0.00093471585,0.00010658689,0.00016448255,0.0001216706,0.00018902622,0.0001523321
" I urge the authors to not publish this article anywhere, as it will impede the progress of scientific understanding.",N,0.0007431276,0.00012306262,0.00016082176,0.00014818183,0.00017451005,0.00016306664
I am afraid this manuscript may contribute not so much towards the fieldâs advancement as much as toward its eventual demise.,N,0.00055777666,0.00013308648,0.00017986225,0.00013942507,0.00018222477,0.0001500317
The English language ranks this manuscript among the top 5 worst manuscripts I have ever reviewed.,N,0.0773197,0.00015396296,0.001720883,0.00024258046,0.0042179967,0.0004563083
"Publication of this paper will not advance our knowledge in any shape or form, it will just result in other researchers pointing out how bad this study actually is.",N,0.0011930645,0.00010148128,0.00017001062,0.00011717974,0.00019116154,0.0001606115
Such papers make aspiring students leave our field.,N,0.001091032,0.00010189417,0.00015799947,0.000118000644,0.0001936911,0.00015329628
The authors are actual fools and it would be in the editorâs best interest to ban them from submitting to the journal in the future.,N,0.5496176,0.0005650874,0.0097200405,0.00079671136,0.16418338,0.004200795
Your paper sucks!!,N,0.9946044,0.08353564,0.94226706,0.000964407,0.83413863,0.004968986
This paper is desperate. Please reject it completely and then block the authorâs email ID so they canât use the online system in the future.,N,0.00065194204,0.000120641926,0.00016858346,0.00013559278,0.00017891056,0.00014605421
At first I thought this was a practical joke.,N,0.00077737455,0.00011223196,0.00018522592,0.00010785891,0.00018510639,0.00013829363
This paper is simply manure.,N,0.0018800006,9.01E-05,0.0002027734,9.20E-05,0.00022210059,0.00015967332
What the authors have done is an insult to science,N,0.031941615,0.00011526988,0.00079732086,0.00022566387,0.0011434724,0.00046681936
"In short, this piece of research bears all the hallmarks of some ""bright"" people who saw an opportunity and rip out every common sense from science. ",N,0.0006543588,0.00011755444,0.0001707345,0.0001209782,0.00017930334,0.00013909534
The only way to save their name and dignity is to never perform any research again.,N,0.0012069581,0.000104122046,0.00015106153,0.00013424504,0.00020270071,0.00016899193
I am given a vanity-published book to review. It is an illogical mess,N,0.001509116,9.42E-05,0.00016656778,0.00010599236,0.00022640351,0.00016505946
Marginally below acceptance threshold,N,0.0006172239,0.00012382657,0.00018704025,0.00012244903,0.00018007332,0.00014451926
Novelty is unclear as well as the author's credibility.,N,0.0005573401,0.00013644413,0.00019942276,0.0001304445,0.00018443374,0.0001463033
A principled modeling framework hindered by inadequate experience and confusion of the researchers,N,0.0007265772,0.00011361434,0.00016776532,0.00012445562,0.00018557133,0.0001439205
A sub-standard work submitted. The authors are encouraged to improve the clarity of the paper and provide more convincing experiments.,N,0.0005119135,0.00014149281,0.0001939857,0.00014138897,0.00018184083,0.0001527194
"I wantyou took the time to write a detailed response, which, however, will not seem to sufficiently convince the reviewers about the merit of your paper. ",N,0.00063212693,0.0001232134,0.00017379534,0.00013404422,0.00017932146,0.00014513281
Why is it that your performance decreases with age?,N,0.0010249263,0.00010095217,0.00016880898,0.00011143514,0.0002158648,0.00014490935
I have lower confidence in the author than the confidence bands.,N,0.0005770092,0.00012995534,0.00018563877,0.00013336838,0.00017811872,0.00014522945
Why those benchmarks are inadequate?,N,0.0008271123,0.00010793432,0.00016849877,0.00010824003,0.00018427783,0.00014619342
The Author has a fairly dense writing for a fairly straightforward idea. Either he is niave or a foolhardy.,N,0.16041249,0.00027859057,0.0031012297,0.00028312922,0.03473358,0.001789189
"The authors do not sufficiently explain themselves in the Methods section, which is jargon-filled.",N,0.0006780392,0.00011611062,0.0001721794,0.00012116049,0.00018193657,0.00014075419
I stumbled over some of the jargon in your Methods section; Iâd suggest that you adopt more plain-language explanations to reduce the risk of losing your reader.,N,0.0007769824,0.00010905216,0.00016277644,0.0001247749,0.00018557595,0.00014250535
âThere is a vast literature misunderstanding that the authors have ignored.â,N,0.0007060751,0.000114074195,0.00017225477,0.00011417758,0.00017581815,0.00014061535
"âThe Discussion proposed is underwhelming, like the authors and fails to show how the study has moved the needle in this domainâ",N,0.0009029477,0.00010438609,0.00018328844,0.000105692394,0.00018068803,0.0001396426
"The authors seem oblivious to the extensive existing literature on this subject in the field of higher education, and thus claim their discoveries as original when they are not.",N,0.00059169764,0.00012645058,0.00018045043,0.00012757767,0.0001820563,0.00014560994
Your paper suggests you haven't read well in our leanring days but alteast proof read your paper before submitting,N,0.000876129,0.00010342066,0.00016432501,0.00011653322,0.00018445819,0.00014022543
It is clear that the author has read way too much and understood way too little.,N,0.0006990939,0.000116112176,0.00016702233,0.0001234227,0.00018107609,0.00014580098
Insufficient empirical evaluation: ablations / better baselines are needed. Authors try to claim novelty by copying the ideas from others. How ingenuine of them..,N,0.00081762625,0.000109687615,0.00016486394,0.0001163072,0.00018397743,0.00014631725
The only thing I learnt from the paper analysis is that we need new authors.,N,0.00059756567,0.00012470745,0.00017420365,0.00012844347,0.0001784383,0.00014376866
"This paper is part of an experiment to try and determine how badly a research paper can be, It topped maybe.",N,0.00065111025,0.00011679187,0.00017228269,0.00012133646,0.00017663091,0.00014127334
"This is clearly a submission that needs to be shredded, burned, and the ashes buried in multiple locations.",N,0.021463089,0.00013406505,0.00079740817,0.00032991392,0.0007081082,0.00037687205
Results need to be more significant non-synthetic task before I would argue for acceptance. Hope the authors donot resort to fabrication as their country,N,0.00070793944,0.0001161517,0.00016727942,0.0001306672,0.00017747148,0.000144407
Have rarely read a more blown-up and annoying paper in the last couple of years than this hot-air balloon paper with baseless made up conclusions.,N,0.0049348935,8.62E-05,0.00030737126,0.00010392594,0.00034089296,0.00017522436
Copy Cats! I think this novelty is not significant since it is a straightforward combination of papers. The authors although unskilled should have copied with more finnese.,N,0.0007672343,0.00010951192,0.00016544314,0.00012215397,0.00018830666,0.00014134313
The authors cut short the discussion with the fear of being exposed of the manupilation. Need more discussion on the limitations of the proposed method.,C,0.0006652092,0.000119583296,0.00016830047,0.00012969747,0.00017390442,0.00014689853
a bit muddled and unclear. I'm not convinced that I fully buy the argument that if you alternately manupilate the data to give better results.,N,0.0006782383,0.00011867747,0.0001739998,0.00012558851,0.0001824233,0.00014615899
I'm sorry to say that this paper is not ready for publication and so are the researchers for the field of science.,N,0.0005942457,0.00012450156,0.0001790797,0.00012862094,0.00017388917,0.00014315227
"The paper does not follow the style guide, is full of typos or tokens indicating missing values. Perfect example of uselessness",N,0.05166442,0.00010967484,0.00089652365,0.00021443419,0.002752043,0.00035989922
"The first sentence of the abstract is grammatical wrong, ""Codeswitched"" needs to be mentioned more specifically in the introduction.",C,0.00055193756,0.0001280939,0.0001837709,0.00012788338,0.00017983961,0.00014353826
The paper is inconsistently written with work described at different levels in different sections and has an inconsistent feeling about it.  Clearly depicts the inconsistency and eratic minds of the authors.,N,0.00062422483,0.000121818615,0.00017744608,0.00012567584,0.00018043081,0.00014295147
